timestamp_utc,carpark,available_spaces,total_spaces,occupancy,status,parking_option,source_last_updated
2025-10-08 08:18:36,Civic,581,928,0.3739,,Short-term,
2025-10-08 08:18:36,Downtown,1119,1944,0.4244,,Short-term,
2025-10-08 08:18:36,Ronwood,528,678,0.2212,,Short-term,
2025-10-08 08:18:36,Toka Puia,395,420,0.0595,,Short-term,
2025-10-08 08:18:36,Victoria Street,538,895,0.3989,,Short-term,
2025-10-08 09:14:32,Civic,732,928,0.2112,,Short-term,
2025-10-08 09:14:32,Downtown,1280,1944,0.3416,,Short-term,
2025-10-08 09:14:32,Ronwood,528,678,0.2212,,Short-term,
2025-10-08 09:14:32,Toka Puia,395,420,0.0595,,Short-term,
2025-10-08 09:14:32,Victoria Street,595,895,0.3352,,Short-term,
2025-10-08 10:13:53,Civic,768,928,0.1724,,Short-term,
2025-10-08 10:13:53,Downtown,1344,1944,0.3086,,Short-term,
2025-10-08 10:13:53,Ronwood,528,678,0.2212,,Short-term,
2025-10-08 10:13:53,Toka Puia,395,420,0.0595,,Short-term,
2025-10-08 10:13:53,Victoria Street,595,895,0.3352,,Short-term,
2025-10-08 11:11:20,Civic,781,928,0.1584,,Short-term,
2025-10-08 11:11:20,Downtown,1344,1944,0.3086,,Short-term,
2025-10-08 11:11:20,Ronwood,528,678,0.2212,,Short-term,
2025-10-08 11:11:20,Toka Puia,395,420,0.0595,,Short-term,
2025-10-08 11:11:20,Victoria Street,595,895,0.3352,,Short-term,
2025-10-08 13:24:55,Civic,782,928,0.1573,,Short-term,
2025-10-08 13:24:55,Downtown,1344,1944,0.3086,,Short-term,
2025-10-08 13:24:55,Ronwood,528,678,0.2212,,Short-term,
2025-10-08 13:24:55,Toka Puia,395,420,0.0595,,Short-term,
2025-10-08 13:24:55,Victoria Street,595,895,0.3352,,Short-term,
2025-10-08 14:13:52,Civic,782,928,0.1573,,Short-term,
2025-10-08 14:13:52,Downtown,1344,1944,0.3086,,Short-term,
2025-10-08 14:13:52,Ronwood,528,678,0.2212,,Short-term,
2025-10-08 14:13:52,Toka Puia,395,420,0.0595,,Short-term,
2025-10-08 14:13:52,Victoria Street,595,895,0.3352,,Short-term,
2025-10-08 15:14:04,Civic,782,928,0.1573,,Short-term,
2025-10-08 15:14:04,Downtown,1344,1944,0.3086,,Short-term,
2025-10-08 15:14:04,Ronwood,528,678,0.2212,,Short-term,
2025-10-08 15:14:04,Toka Puia,395,420,0.0595,,Short-term,
2025-10-08 15:14:04,Victoria Street,595,895,0.3352,,Short-term,
2025-10-08 16:16:26,Civic,782,928,0.1573,,Short-term,
2025-10-08 16:16:26,Downtown,1344,1944,0.3086,,Short-term,
2025-10-08 16:16:26,Ronwood,528,678,0.2212,,Short-term,
2025-10-08 16:16:26,Toka Puia,395,420,0.0595,,Short-term,
2025-10-08 16:16:26,Victoria Street,595,895,0.3352,,Short-term,
2025-10-08 17:11:54,Civic,775,928,0.1649,,Short-term,
2025-10-08 17:11:54,Downtown,1306,1944,0.3282,,Short-term,
2025-10-08 17:11:54,Ronwood,522,678,0.2301,,Short-term,
2025-10-08 17:11:54,Toka Puia,390,420,0.0714,,Short-term,
2025-10-08 17:11:54,Victoria Street,589,895,0.3419,,Short-term,
2025-10-08 18:19:46,Civic,738,928,0.2047,,Short-term,
2025-10-08 18:19:46,Downtown,1199,1944,0.3832,,Short-term,
2025-10-08 18:19:46,Ronwood,502,678,0.2596,,Short-term,
2025-10-08 18:19:46,Toka Puia,381,420,0.0929,,Short-term,
2025-10-08 18:19:46,Victoria Street,560,895,0.3743,,Short-term,
2025-10-08 19:10:23,Civic,672,928,0.2759,,Short-term,
2025-10-08 19:10:23,Downtown,1007,1944,0.482,,Short-term,
2025-10-08 19:10:23,Ronwood,422,678,0.3776,,Short-term,
2025-10-08 19:10:23,Toka Puia,347,420,0.1738,,Short-term,
2025-10-08 19:10:23,Victoria Street,532,895,0.4056,,Short-term,
2025-10-08 20:14:29,Civic,550,928,0.4073,,Short-term,
2025-10-08 20:14:29,Downtown,725,1944,0.6271,,Short-term,
2025-10-08 20:14:29,Ronwood,319,678,0.5295,,Short-term,
2025-10-08 20:14:29,Toka Puia,300,420,0.2857,,Short-term,
2025-10-08 20:14:29,Victoria Street,472,895,0.4726,,Short-term,
2025-10-08 21:11:57,Civic,466,928,0.4978,,Short-term,
2025-10-08 21:11:57,Downtown,526,1944,0.7294,,Short-term,
2025-10-08 21:11:57,Ronwood,303,678,0.5531,,Short-term,
2025-10-08 21:11:57,Toka Puia,280,420,0.3333,,Short-term,
2025-10-08 21:11:57,Victoria Street,393,895,0.5609,,Short-term,
2025-10-08 22:12:40,Civic,415,928,0.5528,,Short-term,
2025-10-08 22:12:40,Downtown,395,1944,0.7968,,Short-term,
2025-10-08 22:12:40,Ronwood,301,678,0.556,,Short-term,
2025-10-08 22:12:40,Toka Puia,274,420,0.3476,,Short-term,
2025-10-08 22:12:40,Victoria Street,340,895,0.6201,,Short-term,
2025-10-08 23:11:30,Civic,396,928,0.5733,,Short-term,
2025-10-08 23:11:30,Downtown,274,1944,0.8591,,Short-term,
2025-10-08 23:11:30,Ronwood,303,678,0.5531,,Short-term,
2025-10-08 23:11:30,Toka Puia,271,420,0.3548,,Short-term,
2025-10-08 23:11:30,Victoria Street,285,895,0.6816,,Short-term,
2025-10-09 00:59:45,Civic,423,928,0.5442,,Short-term,
2025-10-09 00:59:45,Downtown,293,1944,0.8493,,Short-term,
2025-10-09 00:59:45,Ronwood,305,678,0.5501,,Short-term,
2025-10-09 00:59:45,Toka Puia,275,420,0.3452,,Short-term,
2025-10-09 00:59:45,Victoria Street,311,895,0.6525,,Short-term,
2025-10-09 02:23:47,Civic,490,928,0.472,,Short-term,
2025-10-09 02:23:47,Downtown,546,1944,0.7191,,Short-term,
2025-10-09 02:23:47,Ronwood,334,678,0.5074,,Short-term,
2025-10-09 02:23:47,Toka Puia,285,420,0.3214,,Short-term,
2025-10-09 02:23:47,Victoria Street,366,895,0.5911,,Short-term,
2025-10-09 03:28:50,Civic,560,928,0.3966,,Short-term,
2025-10-09 03:28:50,Downtown,688,1944,0.6461,,Short-term,
2025-10-09 03:28:50,Ronwood,395,678,0.4174,,Short-term,
2025-10-09 03:28:50,Toka Puia,314,420,0.2524,,Short-term,
2025-10-09 03:28:50,Victoria Street,419,895,0.5318,,Short-term,
2025-10-09 04:16:00,Civic,603,928,0.3502,,Short-term,
2025-10-09 04:16:00,Downtown,759,1944,0.6096,,Short-term,
2025-10-09 04:16:00,Ronwood,460,678,0.3215,,Short-term,
2025-10-09 04:16:00,Toka Puia,352,420,0.1619,,Short-term,
2025-10-09 04:16:00,Victoria Street,449,895,0.4983,,Short-term,
2025-10-09 05:13:23,Civic,651,928,0.2985,,Short-term,
2025-10-09 05:13:23,Downtown,797,1944,0.59,,Short-term,
2025-10-09 05:13:23,Ronwood,499,678,0.264,,Short-term,
2025-10-09 05:13:23,Toka Puia,372,420,0.1143,,Short-term,
2025-10-09 05:13:23,Victoria Street,441,895,0.5073,,Short-term,
2025-10-09 06:20:32,Civic,657,928,0.292,,Short-term,
2025-10-09 06:20:32,Downtown,738,1944,0.6204,,Short-term,
2025-10-09 06:20:32,Ronwood,517,678,0.2375,,Short-term,
2025-10-09 06:20:32,Toka Puia,386,420,0.081,,Short-term,
2025-10-09 06:20:32,Victoria Street,415,895,0.5363,,Short-term,
2025-10-09 07:12:58,Civic,659,928,0.2899,,Short-term,
2025-10-09 07:12:58,Downtown,776,1944,0.6008,,Short-term,
2025-10-09 07:12:58,Ronwood,518,678,0.236,,Short-term,
2025-10-09 07:12:58,Toka Puia,390,420,0.0714,,Short-term,
2025-10-09 07:12:58,Victoria Street,430,895,0.5196,,Short-term,
