daypk,pk,date,year,day,time,weekday_/_weekend?,precinct,street,section,side,no_of_cars,no_of_available_spaces,actual_spaces,total_spaces,no_of_permits,asd
2018-2,543252,2018-06-01,2018,Weekday 2,16:00:00,weekday,5,Pakenham St East,Market St to Customs St West,south,1.0,2.0,3,3,0.0,0
2018-2,543252,2018-06-01,2018,Weekday 2,16:00:00,weekday,5,Pakenham St East,Customs St West to end,north,3.0,2.0,5,4,0.0,-1
2018-2,543252,2018-06-01,2018,Weekday 2,16:00:00,weekday,5,Pakenham St East,Customs St West to end,south,1.0,1.0,2,2,0.0,0
2018-2,543252,2018-06-01,2018,Weekday 2,16:00:00,weekday,5,Viaduct Harbour Ave,Customs St West to Halsey St,north,2.0,7.0,9,7,0.0,-2
2018-2,543252,2018-06-01,2018,Weekday 2,16:00:00,weekday,5,Viaduct Harbour Ave,Customs St West to Halsey St,south,8.0,14.0,22,22,0.0,0
2018-2,543252,2018-06-01,2018,Weekday 2,17:00:00,weekday,5,Customs St West,Pakenham St East to Lower Hobson St,east,12.0,1.0,13,13,0.0,0
2018-2,543252,2018-06-01,2018,Weekday 2,17:00:00,weekday,5,Customs St West,Pakenham St East to Lower Hobson St,west,17.0,1.0,18,18,0.0,0
2018-2,543252,2018-06-01,2018,Weekday 2,17:00:00,weekday,5,Customs St West,Fanshawe St to Viaduct Harbour Ave,east,2.0,1.0,3,3,0.0,0
2018-2,543252,2018-06-01,2018,Weekday 2,17:00:00,weekday,5,Customs St West,Viaduct Harbour Ave to Pakenham St East,east,0.0,5.0,5,6,0.0,1
2018-2,543252,2018-06-01,2018,Weekday 2,17:00:00,weekday,5,Customs St West,Viaduct Harbour Ave to Pakenham St East,west,0.0,3.0,3,3,0.0,0
2018-2,543252,2018-06-01,2018,Weekday 2,17:00:00,weekday,5,Pakenham St East,Market St to Customs St West,north,5.0,1.0,6,5,0.0,-1
2018-2,543252,2018-06-01,2018,Weekday 2,17:00:00,weekday,5,Pakenham St East,Market St to Customs St West,south,3.0,0.0,3,3,0.0,0
2018-2,543252,2018-06-01,2018,Weekday 2,17:00:00,weekday,5,Pakenham St East,Customs St West to end,north,3.0,3.0,6,4,0.0,-2
2018-2,543252,2018-06-01,2018,Weekday 2,17:00:00,weekday,5,Pakenham St East,Customs St West to end,south,0.0,2.0,2,2,0.0,0
2018-2,543252,2018-06-01,2018,Weekday 2,17:00:00,weekday,5,Viaduct Harbour Ave,Customs St West to Halsey St,north,2.0,6.0,8,7,0.0,-1
2018-2,543252,2018-06-01,2018,Weekday 2,17:00:00,weekday,5,Viaduct Harbour Ave,Customs St West to Halsey St,south,9.0,13.0,22,22,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,08:00:00,weekend,5,Customs St West,Pakenham St East to Lower Hobson St,east,5.0,8.0,13,13,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,08:00:00,weekend,5,Customs St West,Pakenham St East to Lower Hobson St,west,12.0,6.0,18,18,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,08:00:00,weekend,5,Customs St West,Fanshawe St to Viaduct Harbour Ave,east,2.0,1.0,3,3,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,08:00:00,weekend,5,Customs St West,Viaduct Harbour Ave to Pakenham St East,east,1.0,4.0,5,6,0.0,1
2018-3,543260,2018-06-09,2018,Saturday,08:00:00,weekend,5,Customs St West,Viaduct Harbour Ave to Pakenham St East,west,1.0,2.0,3,3,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,08:00:00,weekend,5,Pakenham St East,Market St to Customs St West,north,3.0,2.0,5,5,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,08:00:00,weekend,5,Pakenham St East,Market St to Customs St West,south,2.0,1.0,3,3,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,08:00:00,weekend,5,Pakenham St East,Customs St West to end,north,1.0,5.0,6,4,0.0,-2
2018-3,543260,2018-06-09,2018,Saturday,08:00:00,weekend,5,Pakenham St East,Customs St West to end,south,1.0,1.0,2,2,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,08:00:00,weekend,5,Viaduct Harbour Ave,Customs St West to Halsey St,north,5.0,2.0,7,7,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,08:00:00,weekend,5,Viaduct Harbour Ave,Customs St West to Halsey St,south,10.0,12.0,22,22,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,09:00:00,weekend,5,Customs St West,Pakenham St East to Lower Hobson St,east,11.0,2.0,13,13,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,09:00:00,weekend,5,Customs St West,Pakenham St East to Lower Hobson St,west,13.0,5.0,18,18,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,09:00:00,weekend,5,Customs St West,Fanshawe St to Viaduct Harbour Ave,east,3.0,3.0,6,3,0.0,-3
2018-3,543260,2018-06-09,2018,Saturday,09:00:00,weekend,5,Customs St West,Viaduct Harbour Ave to Pakenham St East,east,0.0,5.0,5,6,0.0,1
2018-3,543260,2018-06-09,2018,Saturday,09:00:00,weekend,5,Customs St West,Viaduct Harbour Ave to Pakenham St East,west,1.0,2.0,3,3,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,09:00:00,weekend,5,Pakenham St East,Market St to Customs St West,north,5.0,0.0,5,5,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,09:00:00,weekend,5,Pakenham St East,Market St to Customs St West,south,3.0,3.0,6,3,0.0,-3
2018-3,543260,2018-06-09,2018,Saturday,09:00:00,weekend,5,Pakenham St East,Customs St West to end,north,1.0,5.0,6,4,0.0,-2
2018-3,543260,2018-06-09,2018,Saturday,09:00:00,weekend,5,Pakenham St East,Customs St West to end,south,1.0,2.0,3,2,0.0,-1
2018-3,543260,2018-06-09,2018,Saturday,09:00:00,weekend,5,Viaduct Harbour Ave,Customs St West to Halsey St,north,3.0,5.0,8,7,0.0,-1
2018-3,543260,2018-06-09,2018,Saturday,09:00:00,weekend,5,Viaduct Harbour Ave,Customs St West to Halsey St,south,9.0,13.0,22,22,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,10:00:00,weekend,5,Customs St West,Pakenham St East to Lower Hobson St,east,12.0,0.0,12,13,0.0,1
2018-3,543260,2018-06-09,2018,Saturday,10:00:00,weekend,5,Customs St West,Pakenham St East to Lower Hobson St,west,18.0,0.0,18,18,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,10:00:00,weekend,5,Customs St West,Fanshawe St to Viaduct Harbour Ave,east,3.0,0.0,3,3,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,10:00:00,weekend,5,Customs St West,Viaduct Harbour Ave to Pakenham St East,east,4.0,1.0,5,6,0.0,1
2018-3,543260,2018-06-09,2018,Saturday,10:00:00,weekend,5,Customs St West,Viaduct Harbour Ave to Pakenham St East,west,2.0,1.0,3,3,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,10:00:00,weekend,5,Pakenham St East,Market St to Customs St West,north,4.0,1.0,5,5,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,10:00:00,weekend,5,Pakenham St East,Market St to Customs St West,south,2.0,1.0,3,3,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,10:00:00,weekend,5,Pakenham St East,Customs St West to end,north,5.0,0.0,5,4,0.0,-1
2018-3,543260,2018-06-09,2018,Saturday,10:00:00,weekend,5,Pakenham St East,Customs St West to end,south,2.0,1.0,3,2,0.0,-1
2018-3,543260,2018-06-09,2018,Saturday,10:00:00,weekend,5,Viaduct Harbour Ave,Customs St West to Halsey St,north,3.0,5.0,8,7,0.0,-1
2018-3,543260,2018-06-09,2018,Saturday,10:00:00,weekend,5,Viaduct Harbour Ave,Customs St West to Halsey St,south,13.0,9.0,22,22,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,11:00:00,weekend,5,Customs St West,Pakenham St East to Lower Hobson St,east,12.0,0.0,12,13,0.0,1
2018-3,543260,2018-06-09,2018,Saturday,11:00:00,weekend,5,Customs St West,Pakenham St East to Lower Hobson St,west,18.0,0.0,18,18,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,11:00:00,weekend,5,Customs St West,Fanshawe St to Viaduct Harbour Ave,east,3.0,0.0,3,3,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,11:00:00,weekend,5,Customs St West,Viaduct Harbour Ave to Pakenham St East,east,5.0,0.0,5,6,0.0,1
2018-3,543260,2018-06-09,2018,Saturday,11:00:00,weekend,5,Customs St West,Viaduct Harbour Ave to Pakenham St East,west,3.0,0.0,3,3,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,11:00:00,weekend,5,Pakenham St East,Market St to Customs St West,north,5.0,0.0,5,5,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,11:00:00,weekend,5,Pakenham St East,Market St to Customs St West,south,3.0,0.0,3,3,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,11:00:00,weekend,5,Pakenham St East,Customs St West to end,north,5.0,0.0,5,4,0.0,-1
2018-3,543260,2018-06-09,2018,Saturday,11:00:00,weekend,5,Pakenham St East,Customs St West to end,south,3.0,0.0,3,2,0.0,-1
2018-3,543260,2018-06-09,2018,Saturday,11:00:00,weekend,5,Viaduct Harbour Ave,Customs St West to Halsey St,north,8.0,0.0,8,7,0.0,-1
2018-3,543260,2018-06-09,2018,Saturday,11:00:00,weekend,5,Viaduct Harbour Ave,Customs St West to Halsey St,south,21.0,0.0,21,22,0.0,1
2018-3,543260,2018-06-09,2018,Saturday,12:00:00,weekend,5,Customs St West,Pakenham St East to Lower Hobson St,east,14.0,0.0,14,13,0.0,-1
2018-3,543260,2018-06-09,2018,Saturday,12:00:00,weekend,5,Customs St West,Pakenham St East to Lower Hobson St,west,18.0,0.0,18,18,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,12:00:00,weekend,5,Customs St West,Fanshawe St to Viaduct Harbour Ave,east,3.0,0.0,3,3,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,12:00:00,weekend,5,Customs St West,Viaduct Harbour Ave to Pakenham St East,east,5.0,0.0,5,6,0.0,1
2018-3,543260,2018-06-09,2018,Saturday,12:00:00,weekend,5,Customs St West,Viaduct Harbour Ave to Pakenham St East,west,3.0,0.0,3,3,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,12:00:00,weekend,5,Pakenham St East,Market St to Customs St West,north,5.0,0.0,5,5,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,12:00:00,weekend,5,Pakenham St East,Market St to Customs St West,south,3.0,0.0,3,3,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,12:00:00,weekend,5,Pakenham St East,Customs St West to end,north,6.0,0.0,6,4,0.0,-2
2018-3,543260,2018-06-09,2018,Saturday,12:00:00,weekend,5,Pakenham St East,Customs St West to end,south,3.0,0.0,3,2,0.0,-1
2018-3,543260,2018-06-09,2018,Saturday,12:00:00,weekend,5,Viaduct Harbour Ave,Customs St West to Halsey St,north,8.0,0.0,8,7,0.0,-1
2018-3,543260,2018-06-09,2018,Saturday,12:00:00,weekend,5,Viaduct Harbour Ave,Customs St West to Halsey St,south,20.0,1.0,21,22,0.0,1
2018-3,543260,2018-06-09,2018,Saturday,13:00:00,weekend,5,Customs St West,Pakenham St East to Lower Hobson St,east,14.0,0.0,14,13,0.0,-1
2018-3,543260,2018-06-09,2018,Saturday,13:00:00,weekend,5,Customs St West,Pakenham St East to Lower Hobson St,west,18.0,0.0,18,18,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,13:00:00,weekend,5,Customs St West,Fanshawe St to Viaduct Harbour Ave,east,3.0,0.0,3,3,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,13:00:00,weekend,5,Customs St West,Viaduct Harbour Ave to Pakenham St East,east,5.0,0.0,5,6,0.0,1
2018-3,543260,2018-06-09,2018,Saturday,13:00:00,weekend,5,Customs St West,Viaduct Harbour Ave to Pakenham St East,west,3.0,0.0,3,3,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,13:00:00,weekend,5,Pakenham St East,Market St to Customs St West,north,5.0,0.0,5,5,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,13:00:00,weekend,5,Pakenham St East,Market St to Customs St West,south,3.0,0.0,3,3,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,13:00:00,weekend,5,Pakenham St East,Customs St West to end,north,6.0,0.0,6,4,0.0,-2
2018-3,543260,2018-06-09,2018,Saturday,13:00:00,weekend,5,Pakenham St East,Customs St West to end,south,3.0,0.0,3,2,0.0,-1
2018-3,543260,2018-06-09,2018,Saturday,13:00:00,weekend,5,Viaduct Harbour Ave,Customs St West to Halsey St,north,8.0,0.0,8,7,0.0,-1
2018-3,543260,2018-06-09,2018,Saturday,13:00:00,weekend,5,Viaduct Harbour Ave,Customs St West to Halsey St,south,21.0,0.0,21,22,0.0,1
2018-3,543260,2018-06-09,2018,Saturday,14:00:00,weekend,5,Customs St West,Pakenham St East to Lower Hobson St,east,14.0,0.0,14,13,0.0,-1
2018-3,543260,2018-06-09,2018,Saturday,14:00:00,weekend,5,Customs St West,Pakenham St East to Lower Hobson St,west,18.0,0.0,18,18,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,14:00:00,weekend,5,Customs St West,Fanshawe St to Viaduct Harbour Ave,east,3.0,0.0,3,3,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,14:00:00,weekend,5,Customs St West,Viaduct Harbour Ave to Pakenham St East,east,5.0,0.0,5,6,0.0,1
2018-3,543260,2018-06-09,2018,Saturday,14:00:00,weekend,5,Customs St West,Viaduct Harbour Ave to Pakenham St East,west,3.0,0.0,3,3,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,14:00:00,weekend,5,Pakenham St East,Market St to Customs St West,north,5.0,0.0,5,5,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,14:00:00,weekend,5,Pakenham St East,Market St to Customs St West,south,3.0,0.0,3,3,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,14:00:00,weekend,5,Pakenham St East,Customs St West to end,north,6.0,0.0,6,4,0.0,-2
2018-3,543260,2018-06-09,2018,Saturday,14:00:00,weekend,5,Pakenham St East,Customs St West to end,south,3.0,0.0,3,2,0.0,-1
2018-3,543260,2018-06-09,2018,Saturday,14:00:00,weekend,5,Viaduct Harbour Ave,Customs St West to Halsey St,north,8.0,1.0,9,7,0.0,-2
2018-3,543260,2018-06-09,2018,Saturday,14:00:00,weekend,5,Viaduct Harbour Ave,Customs St West to Halsey St,south,20.0,2.0,22,22,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,15:00:00,weekend,5,Customs St West,Pakenham St East to Lower Hobson St,east,14.0,0.0,14,13,0.0,-1
2018-3,543260,2018-06-09,2018,Saturday,15:00:00,weekend,5,Customs St West,Pakenham St East to Lower Hobson St,west,18.0,0.0,18,18,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,15:00:00,weekend,5,Customs St West,Fanshawe St to Viaduct Harbour Ave,east,3.0,0.0,3,3,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,15:00:00,weekend,5,Customs St West,Viaduct Harbour Ave to Pakenham St East,east,5.0,0.0,5,6,0.0,1
2018-3,543260,2018-06-09,2018,Saturday,15:00:00,weekend,5,Customs St West,Viaduct Harbour Ave to Pakenham St East,west,3.0,0.0,3,3,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,15:00:00,weekend,5,Pakenham St East,Market St to Customs St West,north,6.0,0.0,6,5,0.0,-1
2018-3,543260,2018-06-09,2018,Saturday,15:00:00,weekend,5,Pakenham St East,Market St to Customs St West,south,3.0,0.0,3,3,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,15:00:00,weekend,5,Pakenham St East,Customs St West to end,north,6.0,0.0,6,4,0.0,-2
2018-3,543260,2018-06-09,2018,Saturday,15:00:00,weekend,5,Pakenham St East,Customs St West to end,south,3.0,0.0,3,2,0.0,-1
2018-3,543260,2018-06-09,2018,Saturday,15:00:00,weekend,5,Viaduct Harbour Ave,Customs St West to Halsey St,north,7.0,1.0,8,7,0.0,-1
2018-3,543260,2018-06-09,2018,Saturday,15:00:00,weekend,5,Viaduct Harbour Ave,Customs St West to Halsey St,south,21.0,1.0,22,22,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,16:00:00,weekend,5,Customs St West,Pakenham St East to Lower Hobson St,east,14.0,0.0,14,13,0.0,-1
2018-3,543260,2018-06-09,2018,Saturday,16:00:00,weekend,5,Customs St West,Pakenham St East to Lower Hobson St,west,18.0,0.0,18,18,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,16:00:00,weekend,5,Customs St West,Fanshawe St to Viaduct Harbour Ave,east,3.0,0.0,3,3,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,16:00:00,weekend,5,Customs St West,Viaduct Harbour Ave to Pakenham St East,east,5.0,0.0,5,6,0.0,1
2018-3,543260,2018-06-09,2018,Saturday,16:00:00,weekend,5,Customs St West,Viaduct Harbour Ave to Pakenham St East,west,3.0,0.0,3,3,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,16:00:00,weekend,5,Pakenham St East,Market St to Customs St West,north,5.0,0.0,5,5,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,16:00:00,weekend,5,Pakenham St East,Market St to Customs St West,south,3.0,0.0,3,3,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,16:00:00,weekend,5,Pakenham St East,Customs St West to end,north,3.0,0.0,3,4,0.0,1
2018-3,543260,2018-06-09,2018,Saturday,16:00:00,weekend,5,Pakenham St East,Customs St West to end,south,3.0,0.0,3,2,0.0,-1
2018-3,543260,2018-06-09,2018,Saturday,16:00:00,weekend,5,Viaduct Harbour Ave,Customs St West to Halsey St,north,7.0,1.0,8,7,0.0,-1
2018-3,543260,2018-06-09,2018,Saturday,16:00:00,weekend,5,Viaduct Harbour Ave,Customs St West to Halsey St,south,21.0,1.0,22,22,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,17:00:00,weekend,5,Customs St West,Pakenham St East to Lower Hobson St,east,13.0,1.0,14,13,0.0,-1
2018-3,543260,2018-06-09,2018,Saturday,17:00:00,weekend,5,Customs St West,Pakenham St East to Lower Hobson St,west,18.0,0.0,18,18,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,17:00:00,weekend,5,Customs St West,Fanshawe St to Viaduct Harbour Ave,east,3.0,0.0,3,3,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,17:00:00,weekend,5,Customs St West,Viaduct Harbour Ave to Pakenham St East,east,5.0,0.0,5,6,0.0,1
2018-3,543260,2018-06-09,2018,Saturday,17:00:00,weekend,5,Customs St West,Viaduct Harbour Ave to Pakenham St East,west,3.0,0.0,3,3,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,17:00:00,weekend,5,Pakenham St East,Market St to Customs St West,north,5.0,0.0,5,5,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,17:00:00,weekend,5,Pakenham St East,Market St to Customs St West,south,3.0,0.0,3,3,0.0,0
2018-3,543260,2018-06-09,2018,Saturday,17:00:00,weekend,5,Pakenham St East,Customs St West to end,north,4.0,1.0,5,4,0.0,-1
2018-3,543260,2018-06-09,2018,Saturday,17:00:00,weekend,5,Pakenham St East,Customs St West to end,south,3.0,0.0,3,2,0.0,-1
2018-3,543260,2018-06-09,2018,Saturday,17:00:00,weekend,5,Viaduct Harbour Ave,Customs St West to Halsey St,north,8.0,0.0,8,7,0.0,-1
2018-3,543260,2018-06-09,2018,Saturday,17:00:00,weekend,5,Viaduct Harbour Ave,Customs St West to Halsey St,south,18.0,3.0,21,22,0.0,1
2018-1,1443249,2018-05-29,2018,Weekday 1,08:00:00,weekday,14,Beaumont St,Jellicoe Street to Westhaven Drive,west,12.0,15.0,27,27,2.0,0
2018-1,1443249,2018-05-29,2018,Weekday 1,08:00:00,weekday,14,Beaumont St,Pakenham St West to Madden St,east,4.0,17.0,21,20,0.0,-1
2018-1,1443249,2018-05-29,2018,Weekday 1,08:00:00,weekday,14,Beaumont St,Madden St to Jellicoe St,east,1.0,14.0,15,15,0.0,0
2018-1,1443249,2018-05-29,2018,Weekday 1,08:00:00,weekday,14,Jellicoe St,Daldy St to Beaumont St,north,3.0,0.0,3,3,0.0,0
2018-1,1443249,2018-05-29,2018,Weekday 1,08:00:00,weekday,14,Jellicoe St,Daldy St to Beaumont St,south,3.0,0.0,3,6,0.0,3
2018-1,1443249,2018-05-29,2018,Weekday 1,08:00:00,weekday,14,Daldy St,Madden St to Jellicoe St,east,2.0,0.0,2,2,0.0,0
2018-1,1443249,2018-05-29,2018,Weekday 1,08:00:00,weekday,14,Daldy St,Madden St to Jellicoe St,west,2.0,0.0,2,2,0.0,0
2018-1,1443249,2018-05-29,2018,Weekday 1,08:00:00,weekday,14,Daldy St,Madden St to Pakenham St West,west,4.0,0.0,4,4,0.0,0
2018-1,1443249,2018-05-29,2018,Weekday 1,08:00:00,weekday,14,Daldy St,Madden St to Pakenham St West,east,4.0,0.0,4,4,0.0,0
2018-1,1443249,2018-05-29,2018,Weekday 1,08:00:00,weekday,14,Halsey St,Pakenham St West to Madden St,west,5.0,0.0,5,5,0.0,0
2018-1,1443249,2018-05-29,2018,Weekday 1,08:00:00,weekday,14,Halsey St,Pakenham St West to Madden St,east,6.0,0.0,6,6,0.0,0
2018-1,1443249,2018-05-29,2018,Weekday 1,08:00:00,weekday,14,Halsey St,Madden St to Jellicoe St,west,1.0,0.0,1,1,0.0,0
2018-1,1443249,2018-05-29,2018,Weekday 1,08:00:00,weekday,14,Madden St,Beaumont St to Daldy St,north,3.0,0.0,3,3,1.0,0
2018-1,1443249,2018-05-29,2018,Weekday 1,08:00:00,weekday,14,Madden St,Beaumont St to Daldy St,south,4.0,1.0,5,5,1.0,0
2018-1,1443249,2018-05-29,2018,Weekday 1,08:00:00,weekday,14,Jellicoe St,Beaumont st to end south,south,3.0,5.0,8,8,,0
2018-1,1443249,2018-05-29,2018,Weekday 1,08:00:00,weekday,14,Jellicoe St,Beaumont st to end north,north,4.0,5.0,9,9,,0
2018-1,1443249,2018-05-29,2018,Weekday 1,08:00:00,weekday,14,Pakenham St West,Daldy St to Halsey St,south,9.0,0.0,9,9,1.0,0
2018-1,1443249,2018-05-29,2018,Weekday 1,08:00:00,weekday,14,Pakenham St West,Daldy St to Halsey St,north,6.0,0.0,6,6,1.0,0
2018-1,1443249,2018-05-29,2018,Weekday 1,08:00:00,weekday,14,Pakenham St West,Beaumont St to Daldy St,south,5.0,0.0,5,5,0.0,0
2018-1,1443249,2018-05-29,2018,Weekday 1,08:00:00,weekday,14,Pakenham St West,Beaumont St to Daldy St,north,4.0,0.0,4,4,0.0,0
2018-1,1443249,2018-05-29,2018,Weekday 1,08:00:00,weekday,14,Madden St,Daldy St to Halsey St,south,2.0,0.0,2,2,,0
2018-1,1443249,2018-05-29,2018,Weekday 1,09:00:00,weekday,14,Beaumont St,Jellicoe Street to Westhaven Drive,west,22.0,5.0,27,27,2.0,0
2018-1,1443249,2018-05-29,2018,Weekday 1,09:00:00,weekday,14,Beaumont St,Pakenham St West to Madden St,east,17.0,4.0,21,20,0.0,-1
2018-1,1443249,2018-05-29,2018,Weekday 1,09:00:00,weekday,14,Beaumont St,Madden St to Jellicoe St,east,9.0,6.0,15,15,0.0,0
2018-1,1443249,2018-05-29,2018,Weekday 1,09:00:00,weekday,14,Jellicoe St,Daldy St to Beaumont St,north,3.0,0.0,3,3,0.0,0
2018-1,1443249,2018-05-29,2018,Weekday 1,09:00:00,weekday,14,Jellicoe St,Daldy St to Beaumont St,south,6.0,0.0,6,6,0.0,0
2018-1,1443249,2018-05-29,2018,Weekday 1,09:00:00,weekday,14,Daldy St,Madden St to Jellicoe St,east,2.0,0.0,2,2,0.0,0
2018-1,1443249,2018-05-29,2018,Weekday 1,09:00:00,weekday,14,Daldy St,Madden St to Jellicoe St,west,2.0,0.0,2,2,0.0,0
2018-1,1443249,2018-05-29,2018,Weekday 1,09:00:00,weekday,14,Daldy St,Madden St to Pakenham St West,west,4.0,0.0,4,4,0.0,0
2018-1,1443249,2018-05-29,2018,Weekday 1,09:00:00,weekday,14,Daldy St,Madden St to Pakenham St West,east,4.0,0.0,4,4,0.0,0
2018-1,1443249,2018-05-29,2018,Weekday 1,09:00:00,weekday,14,Halsey St,Pakenham St West to Madden St,west,5.0,0.0,5,5,0.0,0
2018-1,1443249,2018-05-29,2018,Weekday 1,09:00:00,weekday,14,Halsey St,Pakenham St West to Madden St,east,6.0,0.0,6,6,0.0,0
2018-1,1443249,2018-05-29,2018,Weekday 1,09:00:00,weekday,14,Halsey St,Madden St to Jellicoe St,west,1.0,0.0,1,1,0.0,0
2018-1,1443249,2018-05-29,2018,Weekday 1,09:00:00,weekday,14,Madden St,Beaumont St to Daldy St,north,3.0,0.0,3,3,1.0,0
2018-1,1443249,2018-05-29,2018,Weekday 1,09:00:00,weekday,14,Madden St,Beaumont St to Daldy St,south,5.0,0.0,5,5,1.0,0
2018-1,1443249,2018-05-29,2018,Weekday 1,09:00:00,weekday,14,Jellicoe St,Beaumont st to end south,south,3.0,6.0,9,8,,-1
2018-1,1443249,2018-05-29,2018,Weekday 1,09:00:00,weekday,14,Jellicoe St,Beaumont st to end north,north,4.0,5.0,9,9,,0
2018-1,1443249,2018-05-29,2018,Weekday 1,09:00:00,weekday,14,Pakenham St West,Daldy St to Halsey St,south,9.0,0.0,9,9,1.0,0
2018-1,1443249,2018-05-29,2018,Weekday 1,09:00:00,weekday,14,Pakenham St West,Daldy St to Halsey St,north,6.0,0.0,6,6,1.0,0
2018-1,1443249,2018-05-29,2018,Weekday 1,09:00:00,weekday,14,Pakenham St West,Beaumont St to Daldy St,south,5.0,0.0,5,5,0.0,0
2018-1,1443249,2018-05-29,2018,Weekday 1,09:00:00,weekday,14,Pakenham St West,Beaumont St to Daldy St,north,4.0,0.0,4,4,0.0,0
2018-1,1443249,2018-05-29,2018,Weekday 1,09:00:00,weekday,14,Madden St,Daldy St to Halsey St,south,2.0,0.0,2,2,,0
2018-1,1443249,2018-05-29,2018,Weekday 1,10:00:00,weekday,14,Beaumont St,Jellicoe Street to Westhaven Drive,west,24.0,2.0,26,27,2.0,1
